0,0,0.1802696888767692,0.019475241487624584
3,1,0.4632185264983446,0.7249339291921478
11,2,0.42020360458772743,0.4854270981677824
17,3,0.012780814590608647,0.4873716073198716
22,4,0.9418066523433661,0.8507950893767787
27,5,0.7299644702208186,0.10873607186897494
23,6,0.8939041702850812,0.8571542470728296
18,7,0.16508661759522714,0.6323340138234961
40,8,0.020483612791232675,0.11673726878001622
42,9,0.3163673116125404,0.15791230667493694
46,10,0.7589795881605054,0.8182753578641435
51,11,0.34462449095921743,0.3187987968624336
1,12,0.11166123199466038,0.08395314332205706
55,13,0.7127259356888429,0.5995433962576555
19,14,0.055673679585078406,0.47979728165943036
4,15,0.4016764806306522,0.8479789975469745
56,16,0.7178491793398788,0.6020640512488246
64,17,0.5523838215054973,0.9491023977466375
68,18,0.9866733303584686,0.3380540496495278
71,19,0.2398746790524734,0.7964357539879462
59,20,0.06368643077465541,0.3646156429960411
73,21,0.07002280262450244,0.31936770705091
41,22,0.07038259510695688,0.29026366713531204
33,23,0.7901011234337895,0.9054003208000718
63,24,0.7926213850799262,0.5618187101448784
77,25,0.6160183850726514,0.3614835422032018
36,26,0.1688172985854528,0.4362409336651609
28,27,0.7328253363481761,0.06288762386070046
81,28,0.020732978881171316,0.770548066415019
83,29,0.29995200943055433,0.7011642750435169
74,30,0.7346677209045017,0.9329046271873459
12,31,0.4003284329218084,0.35843792834815624
24,32,0.8065667909277211,0.7644910965444714
47,33,0.6526147399155839,0.8109665739550673
87,34,0.6422148587410551,0.9574440528259551
5,35,0.33387442145109236,0.738252622848673
69,36,0.9498333057371812,0.33436415416124
78,37,0.6116319967348144,0.3656701675771531
90,38,0.46154029138730046,0.07500199310871569
20,39,0.019343362298242628,0.7596494675521736
6,40,0.4527591644919976,0.6228340076529896
79,41,0.7399515177978947,0.4186634301818408
43,42,0.36761762506764994,0.16902881059075237
34,43,0.7938724066348071,0.8330374085844274
48,44,0.734212987305353,0.8752945800236829
49,45,0.6480564419758135,0.6960661747706572
37,46,0.1930180802665976,0.7676322349393081
13,47,0.33408289430233906,0.4379592060627783
14,48,0.3188702397585751,0.5682896689272663
57,49,0.6586923514330885,0.5755585410552345
44,50,0.31818719398704765,0.21800337527051994
93,51,0.8449385308721757,0.30216468778761074
91,52,0.43822067087734373,0.09141458692565019
2,53,0.30097916984093387,0.08569480601338675
7,54,0.34371330696030433,0.7093010177714357
25,55,0.9739682557652591,0.6252248400713203
38,56,0.2693035401785444,0.6567088061886622
86,57,0.6269978191913107,0.8256522290722502
65,58,0.5336939818963534,0.9111216648007269
52,59,0.4155036692248403,0.2860446694951897
66,60,0.5190077415876589,0.9224502382708699
75,61,0.723911262619614,0.4939130011335059
8,62,0.4974963527482624,0.6487221982847005
15,63,0.4477711603657113,0.5506394709523689
26,64,0.9711752036309947,0.9324137189386374
29,65,0.8406854303886448,0.12704826111139933
16,66,0.5565211058717441,0.36642721104148424
88,67,0.911795484275974,0.31367915310335437
89,68,0.9307659224592694,0.23834610123997146
60,69,0.42039077484565157,0.9599626473404818
67,70,0.5954866904630542,0.9321486216692217
97,71,0.5388502918850757,0.22803686619425723
58,72,0.7129629202330348,0.5215734913958031
92,73,0.505473168619571,0.13648451325554378
72,74,0.14491946190451044,0.9296051143502445
35,75,0.9560582640482871,0.9659308966993166
96,76,0.35778924129581746,0.04587020519081331
9,77,0.5539272728215859,0.7363094717820713
30,78,0.6480464731725969,0.05293284911473728
39,79,0.23288283262928866,0.705884258625311
95,80,0.055084832105785964,0.8464969771473587
70,81,0.9890811615793559,0.2477996424832022
99,82,0.05411530447521384,0.9796933083190055
76,83,0.7672162846141741,0.454197800127103
10,84,0.47825664023283687,0.9155030040986599
94,85,0.35583007986260196,0.05317982877899563
80,86,0.6139703292233637,0.3125447592812036
84,87,0.6815590429982289,0.9479500297521538
53,88,0.3605798783967624,0.24699815272037573
82,89,0.05295186810844732,0.8316599395304785
98,90,0.07837980771565989,0.9521754802942424
85,91,0.7061476278277338,0.9115328467690832
31,92,0.8144408709150506,0.19072161285288602
61,93,0.1759034817259575,0.9613877717570741
62,94,0.29103797580332835,0.7906135259730082
45,95,0.17079014782816504,0.29909023029198534
32,96,0.6734901437201956,0.2484196822431457
50,97,0.7518671691628543,0.8792560630523988
54,98,0.32037244968918166,0.2987078763658917
21,99,0.02773266075835501,0.42265997464635086
