0,0,0.1802696888767692,0.019475241487624584
3,1,0.4632185264983446,0.7249339291921478
10,2,0.42020360458772743,0.4854270981677824
16,3,0.012780814590608647,0.4873716073198716
21,4,0.9418066523433661,0.8507950893767787
24,5,0.7299644702208186,0.10873607186897494
22,6,0.8939041702850812,0.8571542470728296
17,7,0.16508661759522714,0.6323340138234961
35,8,0.020483612791232675,0.11673726878001622
1,9,0.3163673116125404,0.15791230667493694
39,10,0.7589795881605054,0.8182753578641435
37,11,0.34462449095921743,0.3187987968624336
2,12,0.11166123199466038,0.08395314332205706
41,13,0.7127259356888429,0.5995433962576555
18,14,0.055673679585078406,0.47979728165943036
4,15,0.4016764806306522,0.8479789975469745
42,16,0.7178491793398788,0.6020640512488246
5,17,0.5523838215054973,0.9491023977466375
46,18,0.9866733303584686,0.3380540496495278
44,19,0.2398746790524734,0.7964357539879462
19,20,0.06368643077465541,0.3646156429960411
47,21,0.07002280262450244,0.31936770705091
36,22,0.07038259510695688,0.29026366713531204
30,23,0.7901011234337895,0.9054003208000718
43,24,0.7926213850799262,0.5618187101448784
25,25,0.6160183850726514,0.3614835422032018
32,26,0.1688172985854528,0.4362409336651609
26,27,0.7328253363481761,0.06288762386070046
49,28,0.020732978881171316,0.770548066415019
33,29,0.29995200943055433,0.7011642750435169
48,30,0.7346677209045017,0.9329046271873459
11,31,0.4003284329218084,0.35843792834815624
23,32,0.8065667909277211,0.7644910965444714
6,33,0.6526147399155839,0.8109665739550673
45,34,0.6422148587410551,0.9574440528259551
7,35,0.33387442145109236,0.738252622848673
27,36,0.9498333057371812,0.33436415416124
12,37,0.6116319967348144,0.3656701675771531
28,38,0.46154029138730046,0.07500199310871569
20,39,0.019343362298242628,0.7596494675521736
8,40,0.4527591644919976,0.6228340076529896
29,41,0.7399515177978947,0.4186634301818408
38,42,0.36761762506764994,0.16902881059075237
31,43,0.7938724066348071,0.8330374085844274
40,44,0.734212987305353,0.8752945800236829
9,45,0.6480564419758135,0.6960661747706572
34,46,0.1930180802665976,0.7676322349393081
13,47,0.33408289430233906,0.4379592060627783
14,48,0.3188702397585751,0.5682896689272663
15,49,0.6586923514330885,0.5755585410552345
