0,0,12,1
0,0,53,1
0,1,15,1
0,1,35,1
0,1,40,1
0,1,54,1
0,1,62,1
0,1,77,1
0,1,84,1
0,2,31,1
0,2,47,1
0,2,48,1
0,2,63,1
0,2,66,1
0,3,7,1
0,3,14,1
0,3,39,1
0,3,99,1
0,4,6,1
0,4,32,1
0,4,55,1
0,4,64,1
0,5,27,1
0,5,65,1
0,5,78,1
0,5,92,1
0,5,96,1
0,6,23,1
0,6,32,1
0,6,43,1
0,6,64,1
0,6,75,1
0,7,14,1
0,7,26,1
0,7,39,1
0,7,46,1
0,7,48,1
0,7,56,1
0,7,79,1
0,8,12,1
0,8,22,1
0,9,12,1
0,9,42,1
0,9,50,1
0,9,53,1
0,9,95,1
0,10,32,1
0,10,33,1
0,10,43,1
0,10,44,1
0,10,45,1
0,10,97,1
0,11,31,1
0,11,47,1
0,11,59,1
0,11,88,1
0,11,98,1
0,12,22,1
0,12,53,1
0,12,95,1
0,13,16,1
0,13,45,1
0,13,49,1
0,13,72,1
0,14,20,1
0,14,26,1
0,14,99,1
0,15,35,1
0,15,69,1
0,15,84,1
0,15,93,1
0,15,94,1
0,16,24,1
0,16,32,1
0,16,45,1
0,16,72,1
0,17,58,1
0,17,60,1
0,17,70,1
0,18,36,1
0,18,55,1
0,18,81,1
0,19,46,1
0,19,74,1
0,19,79,1
0,19,93,1
0,19,94,1
0,20,21,1
0,20,26,1
0,20,95,1
0,20,99,1
0,21,22,1
0,21,95,1
0,22,95,1
0,23,30,1
0,23,43,1
0,23,75,1
0,23,97,1
0,24,32,1
0,24,36,1
0,24,55,1
0,24,61,1
0,24,72,1
0,24,83,1
0,25,37,1
0,25,41,1
0,25,86,1
0,25,96,1
0,26,47,1
0,26,48,1
0,26,95,1
0,26,98,1
0,27,78,1
0,28,39,1
0,28,46,1
0,28,89,1
0,29,35,1
0,29,54,1
0,29,56,1
0,29,79,1
0,29,94,1
0,30,44,1
0,30,87,1
0,30,91,1
0,30,97,1
0,31,47,1
0,31,59,1
0,31,66,1
0,32,43,1
0,32,45,1
0,32,55,1
0,33,44,1
0,33,45,1
0,33,57,1
0,33,77,1
0,33,91,1
0,34,70,1
0,34,87,1
0,34,91,1
0,35,54,1
0,35,94,1
0,36,55,1
0,36,67,1
0,36,68,1
0,36,81,1
0,36,83,1
0,37,41,1
0,37,49,1
0,37,61,1
0,37,66,1
0,37,72,1
0,37,86,1
0,38,52,1
0,38,73,1
0,38,78,1
0,39,46,1
0,40,48,1
0,40,54,1
0,40,62,1
0,40,63,1
0,41,51,1
0,41,61,1
0,41,83,1
0,41,96,1
0,42,50,1
0,42,52,1
0,42,53,1
0,42,59,1
0,42,73,1
0,42,85,1
0,42,88,1
0,43,97,1
0,44,91,1
0,44,97,1
0,45,49,1
0,45,62,1
0,45,77,1
0,46,74,1
0,46,79,1
0,46,80,1
0,46,89,1
0,47,48,1
0,47,98,1
0,48,54,1
0,48,56,1
0,48,63,1
0,49,62,1
0,49,63,1
0,49,66,1
0,49,72,1
0,50,88,1
0,50,95,1
0,50,98,1
0,51,67,1
0,51,68,1
0,51,83,1
0,51,92,1
0,51,96,1
0,52,73,1
0,52,76,1
0,52,85,1
0,53,76,1
0,53,85,1
0,54,56,1
0,56,79,1
0,57,58,1
0,57,70,1
0,57,77,1
0,57,91,1
0,58,60,1
0,58,70,1
0,58,77,1
0,58,84,1
0,59,66,1
0,59,71,1
0,59,73,1
0,59,88,1
0,60,84,1
0,61,72,1
0,61,83,1
0,62,63,1
0,62,77,1
0,63,66,1
0,64,75,1
0,65,68,1
0,65,92,1
0,66,71,1
0,66,86,1
0,67,68,1
0,67,83,1
0,68,81,1
0,68,92,1
0,69,84,1
0,69,93,1
0,70,91,1
0,71,73,1
0,71,78,1
0,71,86,1
0,71,96,1
0,73,78,1
0,74,80,1
0,74,90,1
0,74,93,1
0,76,85,1
0,77,84,1
0,78,96,1
0,79,94,1
0,80,89,1
0,80,90,1
0,82,90,1
0,86,96,1
0,87,91,1
0,88,98,1
0,92,96,1
0,93,94,1
0,95,98,1
